ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
845;0.102507;0.030000;541.818850;1.776000;1;0.937784;gr_sensing_SM_con03,
849;0.107704;0.030000;541.896554;1.776000;1;0.937784;gr_sensing_SM_con03,
853;0.103105;0.030000;541.969659;1.776000;1;0.937784;gr_sensing_SM_con03,
856;0.100990;0.030000;542.040650;1.776000;1;0.937784;gr_sensing_SM_con03,
860;0.091269;0.030000;542.101919;1.776000;1;0.937784;gr_sensing_SM_con03,
864;0.082763;0.030000;542.154682;1.776000;1;0.937784;gr_sensing_SM_con03,
867;0.080456;0.030000;542.205138;1.776000;1;0.937784;gr_sensing_SM_con03,
871;0.078457;0.030000;542.253595;1.776000;1;0.937784;gr_sensing_SM_con03,
874;0.078678;0.030000;542.302273;1.776000;1;0.937784;gr_sensing_SM_con03,
878;0.077984;0.030000;542.350257;1.776000;1;0.937784;gr_sensing_SM_con03,
881;0.072760;0.030000;542.393016;1.776000;1;0.937784;gr_sensing_SM_con03,
885;0.067790;0.030000;542.430806;1.776000;1;0.937784;gr_sensing_SM_con03,
887;0.062055;0.030000;542.462862;1.776000;1;0.937784;gr_sensing_SM_con03,
891;0.056398;0.030000;542.489260;1.776000;1;0.937784;gr_sensing_SM_con03,
895;0.055599;0.030000;542.514859;1.776000;1;0.937784;gr_sensing_SM_con03,
898;0.050719;0.030000;542.535578;1.776000;1;0.937784;gr_sensing_SM_con03,
902;0.048494;0.030000;542.554072;1.776000;1;0.937784;gr_sensing_SM_con03,
905;0.045147;0.030000;542.569220;1.776000;1;0.937784;gr_sensing_SM_con03,
909;0.039242;0.030000;542.578462;1.776000;1;0.937784;gr_sensing_SM_con03,
912;0.034007;0.030000;542.582469;1.776000;1;0.937784;gr_sensing_SM_con03,
916;0.034331;0.030000;542.586800;1.776000;1;0.937784;gr_sensing_SM_con03,
919;0.031794;0.030000;542.588595;1.776000;1;0.937784;gr_sensing_SM_con03,
923;0.024628;0.030000;542.583223;1.776000;1;0.937784;gr_sensing_SM_con03,
927;0.022685;0.030000;542.575908;1.776000;1;0.937784;gr_sensing_SM_con03,
930;0.017150;0.030000;542.563058;1.776000;1;0.937784;gr_sensing_SM_con03,
934;0.016259;0.030000;542.549317;1.776000;1;0.937784;gr_sensing_SM_con03,
937;0.010742;0.030000;542.530059;1.776000;1;0.937784;gr_sensing_SM_con03,
941;0.009643;0.000000;542.539701;0.000000;0;0.000000;
944;0.000000;0.000000;542.539701;0.000000;0;0.000000;
947;0.000000;0.000000;542.539701;0.000000;0;0.000000;
951;0.000000;0.000000;542.539701;0.000000;0;0.000000;
954;0.000000;0.000000;542.539701;0.000000;0;0.000000;
958;0.000000;0.000000;542.539701;1.782000;1;0.948110;gr_sensing_SM_con03,
962;0.000000;0.030000;542.509701;1.782000;1;0.948110;gr_sensing_SM_con03,
965;0.000000;0.030000;542.479701;1.782000;1;0.948110;gr_sensing_SM_con03,
969;0.000000;0.030000;542.449701;1.782000;1;0.948110;gr_sensing_SM_con03,
972;0.000000;0.030000;542.419701;1.782000;1;0.948110;gr_sensing_SM_con03,
976;0.000000;0.030000;542.389701;1.782000;1;0.948110;gr_sensing_SM_con03,
979;0.000000;0.030000;542.359701;1.782000;1;0.948110;gr_sensing_SM_con03,
983;0.000000;0.030000;542.329701;1.782000;1;0.948110;gr_sensing_SM_con03,
987;0.000000;0.030000;542.299701;1.782000;1;0.948110;gr_sensing_SM_con03,
990;0.000000;0.030000;542.269701;1.782000;1;0.948110;gr_sensing_SM_con03,
994;0.000000;0.030000;542.239701;1.782000;1;0.948110;gr_sensing_SM_con03,
997;0.000000;0.030000;542.209701;1.782000;1;0.948110;gr_sensing_SM_con03,
1001;0.000000;0.030000;542.179701;1.782000;1;0.948110;gr_sensing_SM_con03,
1004;0.000000;0.030000;542.149701;1.782000;1;0.948110;gr_sensing_SM_con03,
1007;0.000000;0.030000;542.119701;1.782000;1;0.948110;gr_sensing_SM_con03,
